Filename,Version,BG Th V1,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos,Version,BG Th V2,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos,Version,BG Th V3,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos
H_SPH_OUTR_20_INR_3_DT_JSW_B1.LOG,1,8,0,8,0,0,2,8,0,8,0,0,3,8,0,8,0,0
H_SPH_OUTR_20_INR_4_DT_JSW_B1.LOG,1,7,0,7,0,0,2,7.994164,0.076183,8,-12.96983,166.256897,3,7.994164,0.076183,8,-12.96983,166.256897
H_SPH_OUTR_20_INR_5_DT_JSW_B1.LOG,1,6.974371,0.158043,7,-6.00157,34.027248,2,6.982257,0.132031,7,-7.303406,51.35239,3,6.982257,0.132031,7,-7.303406,51.35239
H_SPH_OUTR_20_INR_6_DT_JSW_B1.LOG,1,6.974296,0.158272,7,-5.991961,33.91198,2,6.974296,0.158272,7,-5.991961,33.91198,3,6.974296,0.158272,7,-5.991961,33.91198
H_SPH_OUTR_20_INR_7_DT_JSW_B1.LOG,1,6,0,6,0,0,2,6,0,6,0,0,3,6,0,6,0,0
H_SPH_OUTR_20_INR_8_DT_JSW_B1.LOG,1,5,0,5,0,0,2,5.95679,0.203355,6,-4.491372,18.177107,3,5.95679,0.203355,6,-4.491372,18.177107
H_SPH_OUTR_20_INR_9_DT_JSW_B1.LOG,1,4.906133,0.291682,5,-2.784023,5.752322,2,5,0,5,0,0,3,5,0,5,0,0
H_SPH_OUTR_21_INR_1_DT_JSW_B1.LOG,1,9,0,9,0,0,2,9.93123,0.253089,10,-3.407046,9.609914,3,9.93123,0.253089,10,-3.407046,9.609914
H_SPH_OUTR_21_INR_10_DT_JSW_B1.LOG,1,4.98565,0.118941,5,-8.164383,64.671661,2,5.773991,0.418292,6,-1.309754,-0.284609,3,5.773991,0.418292,6,-1.309754,-0.284609
H_SPH_OUTR_21_INR_11_DT_JSW_B1.LOG,1,4.610081,0.48779,5,-0.451237,-1.796812,2,4.610081,0.48779,5,-0.451237,-1.796812,3,4.610081,0.48779,5,-0.451237,-1.796812
