Filename,Version,BG Th V1,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos,Version,BG Th V2,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos,Version,BG Th V3,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos
F_CYL_OUTR_16_LEN_182.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
F_CYL_OUTR_16_LEN_192.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
F_CYL_OUTR_16_LEN_2.LOG,1,1,0,1,0,0,2,2,0,2,0,0,3,2,0,2,0,0
F_CYL_OUTR_16_LEN_22.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
F_CYL_OUTR_16_LEN_32.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
F_CYL_OUTR_16_LEN_42.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
F_CYL_OUTR_16_LEN_52.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
F_CYL_OUTR_16_LEN_62.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
F_CYL_OUTR_16_LEN_72.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
F_CYL_OUTR_16_LEN_82.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
F_CYL_OUTR_16_LEN_92.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
F_CYL_OUTR_17_LEN_102.LOG,1,16,0,16,0,0,2,16,0,16,0,0,3,16,0,16,0,0
F_CYL_OUTR_17_LEN_112.LOG,1,16,0,16,0,0,2,16,0,16,0,0,3,16,0,16,0,0
F_CYL_OUTR_17_LEN_12.LOG,1,11,0,11,0,0,2,12,0,12,0,0,3,12,0,12,0,0
F_CYL_OUTR_17_LEN_122.LOG,1,16,0,16,0,0,2,16,0,16,0,0,3,16,0,16,0,0
F_CYL_OUTR_17_LEN_132.LOG,1,16,0,16,0,0,2,16,0,16,0,0,3,16,0,16,0,0
F_CYL_OUTR_17_LEN_142.LOG,1,16,0,16,0,0,2,16,0,16,0,0,3,16,0,16,0,0
F_CYL_OUTR_17_LEN_152.LOG,1,16,0,16,0,0,2,16,0,16,0,0,3,16,0,16,0,0
F_CYL_OUTR_17_LEN_162.LOG,1,16,0,16,0,0,2,16,0,16,0,0,3,16,0,16,0,0
F_CYL_OUTR_17_LEN_172.LOG,1,16,0,16,0,0,2,16,0,16,0,0,3,16,0,16,0,0
F_CYL_OUTR_17_LEN_182.LOG,1,16,0,16,0,0,2,16,0,16,0,0,3,16,0,16,0,0
F_CYL_OUTR_17_LEN_192.LOG,1,16,0,16,0,0,2,16,0,16,0,0,3,16,0,16,0,0
F_CYL_OUTR_17_LEN_2.LOG,1,1,0,1,0,0,2,2,0,2,0,0,3,2,0,2,0,0
F_CYL_OUTR_17_LEN_22.LOG,1,16,0,16,0,0,2,16,0,16,0,0,3,16,0,16,0,0
F_CYL_OUTR_17_LEN_32.LOG,1,16,0,16,0,0,2,16,0,16,0,0,3,16,0,16,0,0
F_CYL_OUTR_17_LEN_42.LOG,1,16,0,16,0,0,2,16,0,16,0,0,3,16,0,16,0,0
F_CYL_OUTR_17_LEN_52.LOG,1,16,0,16,0,0,2,16,0,16,0,0,3,16,0,16,0,0
F_CYL_OUTR_17_LEN_62.LOG,1,16,0,16,0,0,2,16,0,16,0,0,3,16,0,16,0,0
F_CYL_OUTR_17_LEN_72.LOG,1,16,0,16,0,0,2,16,0,16,0,0,3,16,0,16,0,0
F_CYL_OUTR_17_LEN_82.LOG,1,16,0,16,0,0,2,16,0,16,0,0,3,16,0,16,0,0
F_CYL_OUTR_17_LEN_92.LOG,1,16,0,16,0,0,2,16,0,16,0,0,3,16,0,16,0,0
F_CYL_OUTR_18_LEN_102.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
F_CYL_OUTR_18_LEN_112.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
F_CYL_OUTR_18_LEN_12.LOG,1,11,0,11,0,0,2,11.993271,0.081771,12,-12.060685,143.508331,3,11.993271,0.081771,12,-12.060685,143.508331
F_CYL_OUTR_18_LEN_122.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
