Filename,main_th,main_th_sd,main_th_min,main_th_max
H_SPH_OUTR_25_INR_18_OVERSAMPLE_SKEL,3.10558734,0.163346787,1.414213562,3.16227766
H_SPH_OUTR_25_INR_19_OVERSAMPLE_SKEL,2.073817528,0.692090587,1.414213562,3
H_SPH_OUTR_25_INR_2_OVERSAMPLE_SKEL,10.89862061,0.860413741,1.414213562,11
H_SPH_OUTR_25_INR_20_OVERSAMPLE_SKEL,1.649801477,0.567519224,1,3
H_SPH_OUTR_25_INR_21_OVERSAMPLE_SKEL,1.335796069,0.162272259,1,1.414213562
H_SPH_OUTR_25_INR_22_OVERSAMPLE_SKEL,1.128438314,0.191584162,1,1.414213562
H_SPH_OUTR_25_INR_23_OVERSAMPLE_SKEL,1,0,1,1
H_SPH_OUTR_25_INR_24_OVERSAMPLE_SKEL,1,0,1,1
H_SPH_OUTR_25_INR_3_OVERSAMPLE_SKEL,10.31588728,0.470507695,9.055385138,10.72380529
H_SPH_OUTR_25_INR_4_OVERSAMPLE_SKEL,10.3132776,0.464977101,8.185352772,10.72380529
H_SPH_OUTR_25_INR_5_OVERSAMPLE_SKEL,8.968800361,0.207044894,7.071067812,9.055385138
H_SPH_OUTR_25_INR_6_OVERSAMPLE_SKEL,8.970920601,0.222489274,7.071067812,9.055385138
H_SPH_OUTR_25_INR_7_OVERSAMPLE_SKEL,8.39904498,0.63470618,5.830951895,9
H_SPH_OUTR_25_INR_8_OVERSAMPLE_SKEL,8.010042063,0.743573376,6.557438524,9
H_SPH_OUTR_25_INR_9_OVERSAMPLE_SKEL,6.926221386,0.276502397,5.196152423,7.071067812
H_SPH_OUTR_26_INR_1_OVERSAMPLE_SKEL,10.92422303,0.84890499,1.414213562,11
