Filename,Version,BG Th V1,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos,Version,BG Th V2,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos,Version,BG Th V3,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos
H_CYL_OUTR_21_INR_16_LEN_32.LOG,1,2.583333,0.812314,3,-1.435938,0.06193,2,3,0,3,0,0,3,3,0,3,0,0
H_CYL_OUTR_21_INR_16_LEN_42.LOG,1,2.58486,0.811196,3,-1.441748,0.078649,2,3,0,3,0,0,3,3,0,3,0,0
H_CYL_OUTR_21_INR_16_LEN_52.LOG,1,2.585799,0.810506,3,-1.445335,0.089003,2,3,0,3,0,0,3,3,0,3,0,0
H_CYL_OUTR_21_INR_16_LEN_62.LOG,1,2.586435,0.810038,3,-1.44777,0.096048,2,3,0,3,0,0,3,3,0,3,0,0
H_CYL_OUTR_21_INR_16_LEN_72.LOG,1,2.586895,0.809699,3,-1.449531,0.101149,2,3,0,3,0,0,3,3,0,3,0,0
H_CYL_OUTR_21_INR_16_LEN_82.LOG,1,2.587242,0.809443,3,-1.450865,0.105017,2,3,0,3,0,0,3,3,0,3,0,0
H_CYL_OUTR_21_INR_16_LEN_92.LOG,1,2.587514,0.809242,3,-1.451909,0.108047,2,3,0,3,0,0,3,3,0,3,0,0
H_CYL_OUTR_21_INR_6_LEN_102.LOG,1,7,0,7,0,0,2,7.984749,0.12255,8,-7.910827,60.583038,3,7.984749,0.12255,8,-7.910827,60.583038
H_CYL_OUTR_21_INR_6_LEN_112.LOG,1,7,0,7,0,0,2,7.985009,0.121519,8,-7.982218,61.71751,3,7.985009,0.121519,8,-7.982218,61.71751
H_CYL_OUTR_21_INR_6_LEN_12.LOG,1,7,0,7,0,0,2,7.962963,0.188877,8,-4.901014,22.025597,3,7.962963,0.188877,8,-4.901014,22.025597
H_CYL_OUTR_21_INR_6_LEN_122.LOG,1,7,0,7,0,0,2,7.985226,0.12065,8,-8.043322,62.696606,3,7.985226,0.12065,8,-8.043322,62.696606
H_CYL_OUTR_21_INR_6_LEN_132.LOG,1,7,0,7,0,0,2,7.98541,0.119907,8,-8.096215,63.550175,3,7.98541,0.119907,8,-8.096215,63.550175
H_CYL_OUTR_21_INR_6_LEN_142.LOG,1,7,0,7,0,0,2,7.985568,0.119266,8,-8.142446,64.300835,3,7.985568,0.119266,8,-8.142446,64.300835
H_CYL_OUTR_21_INR_6_LEN_152.LOG,1,7,0,7,0,0,2,7.985705,0.118705,8,-8.183209,64.966255,3,7.985705,0.118705,8,-8.183209,64.966255
H_CYL_OUTR_21_INR_6_LEN_162.LOG,1,7,0,7,0,0,2,7.985826,0.118212,8,-8.219428,65.560211,3,7.985826,0.118212,8,-8.219428,65.560211
H_CYL_OUTR_21_INR_6_LEN_172.LOG,1,7,0,7,0,0,2,7.985932,0.117774,8,-8.251807,66.093475,3,7.985932,0.117774,8,-8.251807,66.093475
H_CYL_OUTR_21_INR_6_LEN_182.LOG,1,7,0,7,0,0,2,7.986026,0.117382,8,-8.280929,66.574913,3,7.986026,0.117382,8,-8.280929,66.574913
H_CYL_OUTR_21_INR_6_LEN_192.LOG,1,7,0,7,0,0,2,7.986111,0.117031,8,-8.307273,67.011848,3,7.986111,0.117031,8,-8.307273,67.011848
H_CYL_OUTR_21_INR_6_LEN_2.LOG,1,1,0,1,0,0,2,2,0,2,0,0,3,2,0,2,0,0
H_CYL_OUTR_21_INR_6_LEN_22.LOG,1,7,0,7,0,0,2,7.974186,0.15859,8,-5.979181,33.755329,3,7.974186,0.15859,8,-5.979181,33.755329
H_CYL_OUTR_21_INR_6_LEN_32.LOG,1,7,0,7,0,0,2,7.978395,0.145397,8,-6.579913,41.29924,3,7.978395,0.145397,8,-6.579913,41.29924
H_CYL_OUTR_21_INR_6_LEN_42.LOG,1,7,0,7,0,0,2,7.9806,0.137933,8,-6.968113,46.558002,3,7.9806,0.137933,8,-6.968113,46.558002
H_CYL_OUTR_21_INR_6_LEN_52.LOG,1,7,0,7,0,0,2,7.981956,0.133113,8,-7.240867,50.433125,3,7.981956,0.133113,8,-7.240867,50.433125
H_CYL_OUTR_21_INR_6_LEN_62.LOG,1,7,0,7,0,0,2,7.982875,0.129739,8,-7.44342,53.407158,3,7.982875,0.129739,8,-7.44342,53.407158
H_CYL_OUTR_21_INR_6_LEN_72.LOG,1,7,0,7,0,0,2,7.983539,0.127242,8,-7.599956,55.761715,3,7.983539,0.127242,8,-7.599956,55.761715
H_CYL_OUTR_21_INR_6_LEN_82.LOG,1,7,0,7,0,0,2,7.984041,0.125319,8,-7.72462,57.671963,3,7.984041,0.125319,8,-7.72462,57.671963
H_CYL_OUTR_21_INR_6_LEN_92.LOG,1,7,0,7,0,0,2,7.984434,0.123792,8,-7.826302,59.252995,3,7.984434,0.123792,8,-7.826302,59.252995
H_CYL_OUTR_26_INR_1_LEN_102.LOG,1,11,0,11,0,0,2,11.998629,0.037009,12,-26.945719,724.085266,3,11.998628,0.037026,12,-26.933369,723.419434
H_CYL_OUTR_26_INR_1_LEN_112.LOG,1,11,0,11,0,0,2,11.998752,0.035316,12,-28.244282,795.752625,3,11.99875,0.035331,12,-28.232403,795.08313
H_CYL_OUTR_26_INR_1_LEN_12.LOG,1,11,0,11,0,0,2,11.996761,0.056819,12,-17.482965,303.703461,3,11.996761,0.056819,12,-17.482965,303.703461
H_CYL_OUTR_26_INR_1_LEN_122.LOG,1,11,0,11,0,0,2,11.998854,0.033837,12,-29.485651,867.417603,3,11.998853,0.033849,12,-29.474331,866.750427
H_CYL_OUTR_26_INR_1_LEN_132.LOG,1,11,0,11,0,0,2,11.99894,0.032528,12,-30.676844,939.083191,3,11.99894,0.03254,12,-30.666048,938.419495
H_CYL_OUTR_26_INR_1_LEN_142.LOG,1,11,0,11,0,0,2,11.999016,0.031361,12,-31.823561,1010.752197,3,11.999015,0.031371,12,-31.813057,1010.084412
H_CYL_OUTR_26_INR_1_LEN_152.LOG,1,11,0,11,0,0,2,11.999081,0.030311,12,-32.930309,1082.418701,3,11.99908,0.03032,12,-32.920147,1081.750366
H_CYL_OUTR_26_INR_1_LEN_162.LOG,1,11,0,11,0,0,2,11.999137,0.02936,12,-34.001003,1154.082764,3,11.999137,0.029368,12,-33.991249,1153.418457
H_CYL_OUTR_26_INR_1_LEN_172.LOG,1,11,0,11,0,0,2,11.999187,0.028493,12,-35.03907,1225.750488,3,11.999187,0.028501,12,-35.029606,1225.086182
H_CYL_OUTR_26_INR_1_LEN_182.LOG,1,11,0,11,0,0,2,11.999232,0.027698,12,-36.047249,1297.417847,3,11.999232,0.027706,12,-36.038048,1296.753296
H_CYL_OUTR_26_INR_1_LEN_192.LOG,1,11,0,11,0,0,2,11.999272,0.026967,12,-37.027977,1369.084717,3,11.999272,0.026974,12,-37.019012,1368.419922
H_CYL_OUTR_26_INR_1_LEN_2.LOG,1,1,0,1,0,0,2,2,0,2,0,0,3,2,0,2,0,0
H_CYL_OUTR_26_INR_1_LEN_22.LOG,1,11,0,11,0,0,2,11.993581,0.079867,12,-12.358947,150.756943,3,11.993553,0.080037,12,-12.331946,150.090286
H_CYL_OUTR_26_INR_1_LEN_32.LOG,1,11,0,11,0,0,2,11.995604,0.066164,12,-14.980254,222.421509,3,11.99559,0.06626,12,-14.957969,221.754501
H_CYL_OUTR_26_INR_1_LEN_42.LOG,1,11,0,11,0,0,2,11.996656,0.057725,12,-17.20676,294.086487,3,11.99665,0.05779,12,-17.18742,293.420776
H_CYL_OUTR_26_INR_1_LEN_52.LOG,1,11,0,11,0,0,2,11.997303,0.051864,12,-19.176529,365.75293,3,11.997298,0.05191,12,-19.159142,365.086334
H_CYL_OUTR_26_INR_1_LEN_62.LOG,1,11,0,11,0,0,2,11.99774,0.047488,12,-20.961996,437.419006,3,11.997736,0.047524,12,-20.946064,436.751648
H_CYL_OUTR_26_INR_1_LEN_72.LOG,1,11,0,11,0,0,2,11.998055,0.044061,12,-22.606867,509.084595,3,11.998053,0.04409,12,-22.592161,508.41925
H_CYL_OUTR_26_INR_1_LEN_82.LOG,1,11,0,11,0,0,2,11.998293,0.041283,12,-24.139971,580.751953,3,11.998291,0.041306,12,-24.12616,580.085327
H_CYL_OUTR_26_INR_1_LEN_92.LOG,1,11,0,11,0,0,2,11.998479,0.038971,12,-25.581324,652.417969,3,11.998477,0.038991,12,-25.568262,651.750366
H_CYL_OUTR_26_INR_11_LEN_102.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_CYL_OUTR_26_INR_11_LEN_112.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_CYL_OUTR_26_INR_11_LEN_12.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_CYL_OUTR_26_INR_11_LEN_122.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_CYL_OUTR_26_INR_11_LEN_132.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_CYL_OUTR_26_INR_11_LEN_142.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_CYL_OUTR_26_INR_11_LEN_152.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_CYL_OUTR_26_INR_11_LEN_162.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_CYL_OUTR_26_INR_11_LEN_172.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_CYL_OUTR_26_INR_11_LEN_182.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_CYL_OUTR_26_INR_11_LEN_192.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_CYL_OUTR_26_INR_11_LEN_2.LOG,1,1,0,1,0,0,2,2,0,2,0,0,3,2,0,2,0,0
H_CYL_OUTR_26_INR_11_LEN_22.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_CYL_OUTR_26_INR_11_LEN_32.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_CYL_OUTR_26_INR_11_LEN_42.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_CYL_OUTR_26_INR_11_LEN_52.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_CYL_OUTR_26_INR_11_LEN_62.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_CYL_OUTR_26_INR_11_LEN_72.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_CYL_OUTR_26_INR_11_LEN_82.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_CYL_OUTR_26_INR_11_LEN_92.LOG,1,7,0,7,0,0,2,7,0,7,0,0,3,7,0,7,0,0
H_CYL_OUTR_26_INR_16_LEN_102.LOG,1,4.775357,0.417353,5,-1.319501,-0.258926,2,4.775357,0.417353,5,-1.319501,-0.258926,3,4.775357,0.417353,5,-1.319501,-0.258926
H_CYL_OUTR_26_INR_16_LEN_112.LOG,1,4.775573,0.41721,5,-1.320993,-0.254986,2,4.775573,0.41721,5,-1.320993,-0.254986,3,4.775573,0.41721,5,-1.320993,-0.254986
H_CYL_OUTR_26_INR_16_LEN_12.LOG,1,4.757202,0.428829,5,-1.199244,-0.561958,2,4.757202,0.428829,5,-1.199244,-0.561958,3,4.757202,0.428829,5,-1.199244,-0.561958
H_CYL_OUTR_26_INR_16_LEN_122.LOG,1,4.775754,0.41709,5,-1.322242,-0.251683,2,4.775754,0.41709,5,-1.322242,-0.251683,3,4.775754,0.41709,5,-1.322242,-0.251683
H_CYL_OUTR_26_INR_16_LEN_132.LOG,1,4.775907,0.416988,5,-1.323301,-0.24888,2,4.775907,0.416988,5,-1.323301,-0.24888,3,4.775907,0.416988,5,-1.323301,-0.24888
H_CYL_OUTR_26_INR_16_LEN_142.LOG,1,4.776039,0.416901,5,-1.324215,-0.246461,2,4.776039,0.416901,5,-1.324215,-0.246461,3,4.776039,0.416901,5,-1.324215,-0.246461
H_CYL_OUTR_26_INR_16_LEN_152.LOG,1,4.776154,0.416825,5,-1.325008,-0.24436,2,4.776154,0.416825,5,-1.325008,-0.24436,3,4.776154,0.416825,5,-1.325008,-0.24436
H_CYL_OUTR_26_INR_16_LEN_162.LOG,1,4.776254,0.416758,5,-1.325702,-0.24252,2,4.776254,0.416758,5,-1.325702,-0.24252,3,4.776254,0.416758,5,-1.325702,-0.24252
H_CYL_OUTR_26_INR_16_LEN_172.LOG,1,4.776342,0.416699,5,-1.326317,-0.240888,2,4.776342,0.416699,5,-1.326317,-0.240888,3,4.776342,0.416699,5,-1.326317,-0.240888
H_CYL_OUTR_26_INR_16_LEN_182.LOG,1,4.776421,0.416647,5,-1.326863,-0.239439,2,4.776421,0.416647,5,-1.326863,-0.239439,3,4.776421,0.416647,5,-1.326863,-0.239439
H_CYL_OUTR_26_INR_16_LEN_192.LOG,1,4.776492,0.416599,5,-1.327353,-0.238138,2,4.776492,0.416599,5,-1.327353,-0.238138,3,4.776492,0.416599,5,-1.327353,-0.238138
H_CYL_OUTR_26_INR_16_LEN_2.LOG,1,1,0,1,0,0,2,2,0,2,0,0,3,2,0,2,0,0
H_CYL_OUTR_26_INR_16_LEN_22.LOG,1,4.766554,0.423053,5,-1.259969,-0.412534,2,4.766554,0.423053,5,-1.259969,-0.412534,3,4.766554,0.423053,5,-1.259969,-0.412534
H_CYL_OUTR_26_INR_16_LEN_32.LOG,1,4.770061,0.420813,5,-1.283398,-0.352923,2,4.770061,0.420813,5,-1.283398,-0.352923,3,4.770061,0.420813,5,-1.283398,-0.352923
H_CYL_OUTR_26_INR_16_LEN_42.LOG,1,4.771899,0.419624,5,-1.295822,-0.320868,2,4.771899,0.419624,5,-1.295822,-0.320868,3,4.771899,0.419624,5,-1.295822,-0.320868
H_CYL_OUTR_26_INR_16_LEN_52.LOG,1,4.773029,0.418886,5,-1.30352,-0.300852,2,4.773029,0.418886,5,-1.30352,-0.300852,3,4.773029,0.418886,5,-1.30352,-0.300852
H_CYL_OUTR_26_INR_16_LEN_62.LOG,1,4.773795,0.418384,5,-1.308758,-0.287166,2,4.773795,0.418384,5,-1.308758,-0.287166,3,4.773795,0.418384,5,-1.308758,-0.287166
H_CYL_OUTR_26_INR_16_LEN_72.LOG,1,4.774348,0.41802,5,-1.312553,-0.277216,2,4.774348,0.41802,5,-1.312553,-0.277216,3,4.774348,0.41802,5,-1.312553,-0.277216
H_CYL_OUTR_26_INR_16_LEN_82.LOG,1,4.774766,0.417744,5,-1.315428,-0.269657,2,4.774766,0.417744,5,-1.315428,-0.269657,3,4.774766,0.417744,5,-1.315428,-0.269657
H_CYL_OUTR_26_INR_16_LEN_92.LOG,1,4.775094,0.417527,5,-1.317685,-0.263716,2,4.775094,0.417527,5,-1.317685,-0.263716,3,4.775094,0.417527,5,-1.317685,-0.263716
H_CYL_OUTR_26_INR_21_LEN_102.LOG,1,1,0,1,0,0,2,2.570495,0.49502,3,-0.2848,-1.919001,3,2.570495,0.49502,3,-0.2848,-1.919001
H_CYL_OUTR_26_INR_21_LEN_112.LOG,1,1,0,1,0,0,2,2.570578,0.495007,3,-0.285146,-1.918794,3,2.570578,0.495007,3,-0.285146,-1.918794
H_CYL_OUTR_26_INR_21_LEN_12.LOG,1,1,0,1,0,0,2,2.563492,0.496075,3,-0.25585,-1.9355,3,2.563492,0.496075,3,-0.25585,-1.9355
H_CYL_OUTR_26_INR_21_LEN_122.LOG,1,1,0,1,0,0,2,2.570648,0.494996,3,-0.285435,-1.91862,3,2.570648,0.494996,3,-0.285435,-1.91862
H_CYL_OUTR_26_INR_21_LEN_132.LOG,1,1,0,1,0,0,2,2.570707,0.494986,3,-0.28568,-1.918473,3,2.570707,0.494986,3,-0.28568,-1.918473
H_CYL_OUTR_26_INR_21_LEN_142.LOG,1,1,0,1,0,0,2,2.570758,0.494978,3,-0.285891,-1.918347,3,2.570758,0.494978,3,-0.285891,-1.918347
H_CYL_OUTR_26_INR_21_LEN_152.LOG,1,1,0,1,0,0,2,2.570802,0.494971,3,-0.286074,-1.918237,3,2.570802,0.494971,3,-0.286074,-1.918237
H_CYL_OUTR_26_INR_21_LEN_162.LOG,1,1,0,1,0,0,2,2.570841,0.494965,3,-0.286234,-1.918141,3,2.570841,0.494965,3,-0.286234,-1.918141
H_CYL_OUTR_26_INR_21_LEN_172.LOG,1,1,0,1,0,0,2,2.570875,0.49496,3,-0.286377,-1.918055,3,2.570875,0.49496,3,-0.286377,-1.918055
H_CYL_OUTR_26_INR_21_LEN_182.LOG,1,1,0,1,0,0,2,2.570905,0.494955,3,-0.286502,-1.917979,3,2.570905,0.494955,3,-0.286502,-1.917979
H_CYL_OUTR_26_INR_21_LEN_192.LOG,1,1,0,1,0,0,2,2.570933,0.494951,3,-0.286616,-1.917911,3,2.570933,0.494951,3,-0.286616,-1.917911
H_CYL_OUTR_26_INR_21_LEN_2.LOG,1,1,0,1,0,0,2,2,0,2,0,0,3,2,0,2,0,0
H_CYL_OUTR_26_INR_21_LEN_22.LOG,1,1,0,1,0,0,2,2.5671,0.495544,3,-0.270738,-1.927222,3,2.5671,0.495544,3,-0.270738,-1.927222
H_CYL_OUTR_26_INR_21_LEN_32.LOG,1,1,0,1,0,0,2,2.568452,0.495338,3,-0.276335,-1.923997,3,2.568452,0.495338,3,-0.276335,-1.923997
H_CYL_OUTR_26_INR_21_LEN_42.LOG,1,1,0,1,0,0,2,2.569161,0.495229,3,-0.279269,-1.922281,3,2.569161,0.495229,3,-0.279269,-1.922281
H_CYL_OUTR_26_INR_21_LEN_52.LOG,1,1,0,1,0,0,2,2.569597,0.495161,3,-0.281076,-1.921216,3,2.569597,0.495161,3,-0.281076,-1.921216
H_CYL_OUTR_26_INR_21_LEN_62.LOG,1,1,0,1,0,0,2,2.569892,0.495115,3,-0.282301,-1.920491,3,2.569892,0.495115,3,-0.282301,-1.920491
H_CYL_OUTR_26_INR_21_LEN_72.LOG,1,1,0,1,0,0,2,2.570106,0.495081,3,-0.283186,-1.919965,3,2.570106,0.495081,3,-0.283186,-1.919965
H_CYL_OUTR_26_INR_21_LEN_82.LOG,1,1,0,1,0,0,2,2.570267,0.495056,3,-0.283855,-1.919566,3,2.570267,0.495056,3,-0.283855,-1.919566
H_CYL_OUTR_26_INR_21_LEN_92.LOG,1,1,0,1,0,0,2,2.570393,0.495036,3,-0.284378,-1.919253,3,2.570393,0.495036,3,-0.284378,-1.919253
H_CYL_OUTR_26_INR_6_LEN_102.LOG,1,9,0,9,0,0,2,9.980167,0.139425,10,-6.887698,45.441334,3,9.980167,0.139425,10,-6.887698,45.441334
H_CYL_OUTR_26_INR_6_LEN_112.LOG,1,9,0,9,0,0,2,9.980487,0.138321,10,-6.947282,46.265568,3,9.980487,0.138321,10,-6.947282,46.265568
H_CYL_OUTR_26_INR_6_LEN_12.LOG,1,9,0,9,0,0,2,9.953319,0.210973,10,-4.296671,16.464176,3,9.953319,0.210973,10,-4.296671,16.464176
H_CYL_OUTR_26_INR_6_LEN_122.LOG,1,9,0,9,0,0,2,9.980754,0.137391,10,-6.998204,46.975601,3,9.980754,0.137391,10,-6.998204,46.975601
H_CYL_OUTR_26_INR_6_LEN_132.LOG,1,9,0,9,0,0,2,9.98098,0.136597,10,-7.042219,47.593563,3,9.98098,0.136597,10,-7.042219,47.593563
H_CYL_OUTR_26_INR_6_LEN_142.LOG,1,9,0,9,0,0,2,9.981174,0.13591,10,-7.080661,48.136417,3,9.981174,0.13591,10,-7.080661,48.136417
H_CYL_OUTR_26_INR_6_LEN_152.LOG,1,9,0,9,0,0,2,9.981343,0.135311,10,-7.114515,48.616959,3,9.981343,0.135311,10,-7.114515,48.616959
H_CYL_OUTR_26_INR_6_LEN_162.LOG,1,9,0,9,0,0,2,9.981491,0.134784,10,-7.14456,49.045357,3,9.981491,0.134784,10,-7.14456,49.045357
H_CYL_OUTR_26_INR_6_LEN_172.LOG,1,9,0,9,0,0,2,9.981622,0.134316,10,-7.171409,49.429695,3,9.981622,0.134316,10,-7.171409,49.429695
H_CYL_OUTR_26_INR_6_LEN_182.LOG,1,9,0,9,0,0,2,9.981738,0.133897,10,-7.195545,49.776432,3,9.981738,0.133897,10,-7.195545,49.776432
H_CYL_OUTR_26_INR_6_LEN_192.LOG,1,9,0,9,0,0,2,9.981842,0.133522,10,-7.217353,50.090759,3,9.981842,0.133522,10,-7.217353,50.090759
H_CYL_OUTR_26_INR_6_LEN_2.LOG,1,1,0,1,0,0,2,2,0,2,0,0,3,2,0,2,0,0
H_CYL_OUTR_26_INR_6_LEN_22.LOG,1,9,0,9,0,0,2,9.967163,0.178218,10,-5.242123,25.482204,3,9.967163,0.178218,10,-5.242123,25.482204
H_CYL_OUTR_26_INR_6_LEN_32.LOG,1,9,0,9,0,0,2,9.972347,0.16398,10,-5.760665,31.187269,3,9.972347,0.16398,10,-5.760665,31.187269
H_CYL_OUTR_26_INR_6_LEN_42.LOG,1,9,0,9,0,0,2,9.975061,0.155941,10,-6.092548,35.120865,3,9.975061,0.155941,10,-6.092548,35.120865
H_CYL_OUTR_26_INR_6_LEN_52.LOG,1,9,0,9,0,0,2,9.976731,0.150758,10,-6.324204,37.997063,3,9.976731,0.150758,10,-6.324204,37.997063
H_CYL_OUTR_26_INR_6_LEN_62.LOG,1,9,0,9,0,0,2,9.977862,0.147134,10,-6.495409,40.191658,3,9.977862,0.147134,10,-6.495409,40.191658
H_CYL_OUTR_26_INR_6_LEN_72.LOG,1,9,0,9,0,0,2,9.978679,0.144454,10,-6.627214,41.921185,3,9.978679,0.144454,10,-6.627214,41.921185
H_CYL_OUTR_26_INR_6_LEN_82.LOG,1,9,0,9,0,0,2,9.979297,0.142392,10,-6.731899,43.319504,3,9.979297,0.142392,10,-6.731899,43.319504
H_CYL_OUTR_26_INR_6_LEN_92.LOG,1,9,0,9,0,0,2,9.979779,0.140756,10,-6.817047,44.473137,3,9.979779,0.140756,10,-6.817047,44.473137
H_CYL_OUTR_31_INR_1_LEN_102.LOG,1,14.941499,0.24177,15,-4.115576,16.69454,2,14.941499,0.24177,15,-4.115576,16.69454,3,14.941499,0.24177,15,-4.115576,16.69454
H_CYL_OUTR_31_INR_1_LEN_112.LOG,1,14.94243,0.239431,15,-4.130141,16.735128,2,14.94243,0.239431,15,-4.130141,16.735128,3,14.94243,0.239431,15,-4.130141,16.735128
H_CYL_OUTR_31_INR_1_LEN_12.LOG,1,11,0,11,0,0,2,11.998661,0.036574,12,-27.265739,741.502808,3,11.998661,0.036574,12,-27.265739,741.502808
H_CYL_OUTR_31_INR_1_LEN_122.LOG,1,14.943207,0.237457,15,-4.141827,16.757629,2,14.943207,0.237457,15,-4.141827,16.757629,3,14.943207,0.237457,15,-4.141827,16.757629
H_CYL_OUTR_31_INR_1_LEN_132.LOG,1,14.943866,0.235769,15,-4.151355,16.767666,2,14.943866,0.235769,15,-4.151355,16.767666,3,14.943866,0.235769,15,-4.151355,16.767666
H_CYL_OUTR_31_INR_1_LEN_142.LOG,1,14.944432,0.234308,15,-4.159239,16.769075,2,14.944432,0.234308,15,-4.159239,16.769075,3,14.944432,0.234308,15,-4.159239,16.769075
H_CYL_OUTR_31_INR_1_LEN_152.LOG,1,14.944923,0.233031,15,-4.165826,16.764387,2,14.944923,0.233031,15,-4.165826,16.764387,3,14.944923,0.233031,15,-4.165826,16.764387
H_CYL_OUTR_31_INR_1_LEN_162.LOG,1,14.945354,0.231906,15,-4.171391,16.755455,2,14.945354,0.231906,15,-4.171391,16.755455,3,14.945354,0.231906,15,-4.171391,16.755455
H_CYL_OUTR_31_INR_1_LEN_172.LOG,1,14.945733,0.230907,15,-4.176136,16.743584,2,14.945733,0.230907,15,-4.176136,16.743584,3,14.945733,0.230907,15,-4.176136,16.743584
H_CYL_OUTR_31_INR_1_LEN_182.LOG,1,14.946072,0.230014,15,-4.180229,16.729786,2,14.946072,0.230014,15,-4.180229,16.729786,3,14.946072,0.230014,15,-4.180229,16.729786
H_CYL_OUTR_31_INR_1_LEN_192.LOG,1,14.946375,0.229211,15,-4.183778,16.714676,2,14.946375,0.229211,15,-4.183778,16.714676,3,14.946375,0.229211,15,-4.183778,16.714676
H_CYL_OUTR_31_INR_1_LEN_2.LOG,1,1,0,1,0,0,2,2,0,2,0,0,3,2,0,2,0,0
H_CYL_OUTR_31_INR_1_LEN_22.LOG,1,14.90284,0.321979,15,-3.411027,11.752916,2,14.90284,0.321979,15,-3.411027,11.752916,3,14.90284,0.321979,15,-3.411027,11.752916
H_CYL_OUTR_31_INR_1_LEN_32.LOG,1,14.918423,0.292921,15,-3.687003,13.843938,2,14.918423,0.292921,15,-3.687003,13.843938,3,14.918423,0.292921,15,-3.687003,13.843938
H_CYL_OUTR_31_INR_1_LEN_42.LOG,1,14.92649,0.276338,15,-3.840146,14.998493,2,14.92649,0.276338,15,-3.840146,14.998493,3,14.92649,0.276338,15,-3.840146,14.998493
H_CYL_OUTR_31_INR_1_LEN_52.LOG,1,14.931421,0.26557,15,-3.934684,15.676799,2,14.931421,0.26557,15,-3.934684,15.676799,3,14.931421,0.26557,15,-3.934684,15.676799
H_CYL_OUTR_31_INR_1_LEN_62.LOG,1,14.934749,0.257999,15,-3.9974,16.092428,2,14.934749,0.257999,15,-3.9974,16.092428,3,14.934749,0.257999,15,-3.9974,16.092428
H_CYL_OUTR_31_INR_1_LEN_72.LOG,1,14.937144,0.252378,15,-4.041231,16.353958,2,14.937144,0.252378,15,-4.041231,16.353958,3,14.937144,0.252378,15,-4.041231,16.353958
H_CYL_OUTR_31_INR_1_LEN_82.LOG,1,14.938952,0.248038,15,-4.073133,16.520884,2,14.938952,0.248038,15,-4.073133,16.520884,3,14.938952,0.248038,15,-4.073133,16.520884
H_CYL_OUTR_31_INR_1_LEN_92.LOG,1,14.940365,0.244584,15,-4.097098,16.62748,2,14.940365,0.244584,15,-4.097098,16.62748,3,14.940365,0.244584,15,-4.097098,16.62748
H_CYL_OUTR_31_INR_11_LEN_102.LOG,1,9,0,9,0,0,2,9.843018,0.363787,10,-1.885787,1.556216,3,9.843018,0.363787,10,-1.885787,1.556216
H_CYL_OUTR_31_INR_11_LEN_112.LOG,1,9,0,9,0,0,2,9.843888,0.362964,10,-1.894864,1.590527,3,9.843888,0.362964,10,-1.894864,1.590527
H_CYL_OUTR_31_INR_11_LEN_12.LOG,1,9,0,9,0,0,2,9.769587,0.421125,10,-1.280153,-0.361255,3,9.769587,0.421125,10,-1.280153,-0.361255
H_CYL_OUTR_31_INR_11_LEN_122.LOG,1,9,0,9,0,0,2,9.844616,0.362273,10,-1.902498,1.619513,3,9.844616,0.362273,10,-1.902498,1.619513
H_CYL_OUTR_31_INR_11_LEN_132.LOG,1,9,0,9,0,0,2,9.845233,0.361685,10,-1.909006,1.64432,3,9.845233,0.361685,10,-1.909006,1.64432
H_CYL_OUTR_31_INR_11_LEN_142.LOG,1,9,0,9,0,0,2,9.845763,0.361178,10,-1.914623,1.6658,3,9.845763,0.361178,10,-1.914623,1.6658
H_CYL_OUTR_31_INR_11_LEN_152.LOG,1,9,0,9,0,0,2,9.846224,0.360736,10,-1.919522,1.684582,3,9.846224,0.360736,10,-1.919522,1.684582
H_CYL_OUTR_31_INR_11_LEN_162.LOG,1,9,0,9,0,0,2,9.846627,0.360348,10,-1.923829,1.701134,3,9.846627,0.360348,10,-1.923829,1.701134
